EmployeeNumber,Age,Attrition,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
2282,40,No,Sales,23,2,Medical,1,4,Female,34,2,4,Sales Executive,1,Single,18598,19960,2,Y,Yes,17,3,1,8,0,31,1,4,32,16,9,3
2283,25,No,Sales,1,4,Life Sciences,1,2,Male,70,3,4,Manufacturing Director,3,Divorced,9857,17242,2,Y,Yes,21,4,3,8,1,31,4,3,3,5,0,9
2284,64,No,Research & Development,20,2,Medical,1,4,Male,69,1,2,Human Resources,2,Married,17982,19166,7,Y,Yes,12,3,2,8,1,27,5,3,25,7,14,1
2285,54,No,Research & Development,12,4,Life Sciences,1,1,Male,63,3,4,Manufacturing Director,1,Divorced,13775,26559,7,Y,Yes,11,3,3,8,1,28,0,2,30,0,10,4
2286,20,No,Sales,23,2,Medical,1,2,Male,74,2,2,Manufacturing Director,4,Divorced,14529,8217,5,Y,Yes,11,3,2,8,0,24,1,1,30,2,12,17
2287,50,No,Sales,11,3,Life Sciences,1,3,Female,56,1,3,Reseach Director,4,Married,12952,11296,3,Y,Yes,20,4,3,8,0,21,6,4,26,14,10,5
2288,45,No,Research & Development,7,1,Life Sciences,1,1,Female,73,1,4,Human Resources,2,Married,11301,25144,0,Y,Yes,24,4,3,8,3,26,2,4,24,16,6,9
2289,64,Yes,Human Resources,15,1,Other,1,2,Male,62,1,3,Reseach Director,4,Married,11085,4439,3,Y,Yes,24,3,1,8,1,37,3,1,35,6,12,14
2290,25,Yes,Research & Development,19,2,Life Sciences,1,2,Female,62,1,1,Sales Executive,1,Divorced,17026,16835,7,Y,Yes,16,4,3,8,1,19,3,2,30,13,8,8
2291,51,No,Sales,24,3,Life Sciences,1,4,Male,73,1,4,Sales Executive,3,Married,9664,5800,5,Y,No,22,4,1,8,0,23,3,1,36,2,13,12
2292,52,Yes,Human Resources,11,1,Other,1,1,Male,49,2,1,Manufacturing Director,1,Single,9954,24852,1,Y,Yes,15,4,3,8,3,7,6,1,22,17,4,17
2293,49,Yes,Sales,29,4,Human Resources,1,1,Female,65,2,2,Manufacturing Director,1,Married,9783,26406,2,Y,Yes,11,4,3,8,3,13,4,2,34,4,1,6
2294,41,No,Human Resources,22,2,Human Resources,1,1,Female,36,2,4,Sales Executive,3,Single,3214,12206,6,Y,Yes,20,4,2,8,0,38,3,3,3,14,13,1
2295,31,No,Sales,26,1,Other,1,1,Male,61,3,4,Manager,2,Married,13351,2729,3,Y,Yes,13,4,2,8,1,13,6,4,27,5,7,15
2296,49,No,Human Resources,16,1,Technical Degree,1,4,Female,96,1,4,Research Scientist,4,Single,5036,7958,3,Y,Yes,25,4,2,8,3,4,3,4,40,2,14,1
2297,63,No,Human Resources,3,2,Life Sciences,1,3,Male,68,1,1,Healthcare Representative,1,Single,17336,25269,4,Y,No,21,4,3,8,3,20,2,3,12,17,8,3
2298,60,No,Sales,20,2,Life Sciences,1,1,Female,53,2,1,Sales Representative,2,Single,8197,5100,7,Y,No,17,3,3,8,1,14,6,4,0,2,6,1
2299,33,No,Human Resources,14,4,Other,1,4,Female,99,1,2,Laboratory Technician,2,Single,3817,25692,6,Y,No,22,3,1,8,3,35,0,3,11,7,11,16
2300,21,No,Research & Development,3,4,Other,1,3,Female,83,3,3,Human Resources,2,Single,14860,18343,8,Y,No,19,4,1,8,1,32,5,2,39,18,12,5
2301,54,Yes,Sales,26,1,Technical Degree,1,3,Female,67,1,3,Reseach Director,3,Married,16363,25848,4,Y,Yes,23,4,1,8,3,16,4,2,25,17,4,9
2302,38,No,Research & Development,26,1,Human Resources,1,4,Female,61,1,1,Human Resources,2,Divorced,16067,7692,0,Y,No,19,3,2,8,3,19,4,2,22,14,7,13
2303,31,Yes,Sales,18,2,Medical,1,1,Male,74,3,4,Sales Executive,3,Divorced,15629,13741,3,Y,No,25,3,2,8,0,0,3,2,21,13,14,14
2304,48,No,Human Resources,15,1,Human Resources,1,3,Female,90,2,3,Healthcare Representative,2,Divorced,4922,13458,5,Y,Yes,16,4,1,8,3,15,2,3,27,15,5,11
2305,65,No,Human Resources,1,1,Life Sciences,1,1,Female,99,2,3,Laboratory Technician,3,Divorced,18812,13972,5,Y,No,13,3,3,8,1,17,1,1,16,2,11,10
2306,35,No,Human Resources,17,2,Other,1,1,Male,82,1,1,Manufacturing Director,4,Divorced,3176,19875,8,Y,No,11,4,2,8,3,9,6,1,5,14,3,0
2307,24,No,Sales,2,1,Technical Degree,1,2,Male,80,3,2,Manufacturing Director,3,Single,3153,26479,4,Y,Yes,13,3,2,8,0,22,3,3,13,18,0,7
2308,27,No,Research & Development,29,1,Human Resources,1,1,Male,85,2,1,Reseach Director,3,Married,3176,19981,4,Y,Yes,20,4,1,8,3,17,6,3,16,7,5,5
2309,24,No,Research & Development,20,3,Technical Degree,1,2,Female,56,2,1,Sales Representative,4,Single,10761,24318,5,Y,No,12,3,2,8,2,8,3,4,37,1,7,11
2310,50,Yes,Sales,6,4,Human Resources,1,3,Female,67,2,4,Healthcare Representative,1,Married,10377,10533,5,Y,Yes,21,4,1,8,1,29,4,1,4,16,2,15
2311,40,No,Sales,8,2,Life Sciences,1,4,Male,91,1,1,Reseach Director,4,Married,18559,7412,2,Y,No,15,3,2,8,2,12,4,3,12,11,11,17
2312,38,No,Research & Development,29,3,Medical,1,2,Male,47,3,4,Laboratory Technician,2,Married,4584,10819,5,Y,Yes,18,3,3,8,0,30,3,1,8,18,6,11
2313,36,No,Research & Development,16,4,Technical Degree,1,4,Male,93,1,2,Laboratory Technician,3,Married,19263,13816,7,Y,No,15,4,3,8,2,12,4,4,25,10,12,1
2314,65,No,Research & Development,19,4,Technical Degree,1,3,Male,59,2,4,Laboratory Technician,2,Divorced,17552,8535,5,Y,No,11,4,2,8,3,31,2,4,12,17,11,6
2315,36,No,Research & Development,1,4,Medical,1,1,Female,78,3,2,Manufacturing Director,3,Married,8252,22025,4,Y,No,13,3,1,8,1,16,1,1,18,12,6,8
2316,53,No,Sales,3,3,Technical Degree,1,3,Female,70,1,2,Manager,2,Married,13935,15486,2,Y,Yes,22,3,2,8,2,2,1,3,16,13,8,17
2317,46,No,Sales,28,3,Technical Degree,1,4,Female,42,2,2,Healthcare Representative,3,Divorced,2064,9044,0,Y,Yes,15,4,1,8,3,0,6,1,15,11,0,8
2318,35,No,Human Resources,3,4,Human Resources,1,3,Female,63,2,1,Sales Representative,3,Single,17726,10741,4,Y,No,17,3,2,8,2,4,1,2,29,14,4,7
2319,19,No,Research & Development,5,1,Human Resources,1,1,Female,54,1,4,Healthcare Representative,1,Single,10092,21214,5,Y,Yes,15,3,3,8,3,31,6,4,31,7,7,0
2320,18,No,Human Resources,27,1,Medical,1,3,Male,95,2,3,Healthcare Representative,2,Single,2371,5461,5,Y,Yes,24,3,3,8,3,24,3,4,13,1,12,4
2321,64,No,Sales,12,3,Life Sciences,1,1,Female,47,2,1,Research Scientist,2,Single,1934,22611,5,Y,No,20,3,2,8,2,4,5,4,14,7,12,15
2322,22,Yes,Sales,15,3,Technical Degree,1,2,Male,34,3,2,Healthcare Representative,2,Married,19836,10075,2,Y,Yes,15,3,2,8,0,36,3,1,11,4,2,13
2323,37,No,Human Resources,20,3,Life Sciences,1,4,Male,48,2,3,Reseach Director,3,Divorced,17330,13980,3,Y,Yes,17,4,2,8,1,22,3,1,36,1,4,12
2324,28,Yes,Research & Development,13,4,Medical,1,1,Male,71,1,1,Research Scientist,2,Divorced,11778,21887,2,Y,No,23,3,3,8,0,11,2,3,10,9,15,10
2325,59,No,Research & Development,20,1,Medical,1,1,Female,47,3,3,Manager,1,Single,4989,7727,1,Y,No,25,3,3,8,2,33,1,4,4,9,13,12
2326,19,Yes,Research & Development,9,3,Human Resources,1,3,Male,61,1,2,Reseach Director,1,Divorced,8269,6161,7,Y,Yes,18,4,1,8,3,22,4,1,10,3,0,14
2327,20,No,Research & Development,7,3,Technical Degree,1,2,Female,50,2,3,Healthcare Representative,4,Married,17160,8343,6,Y,Yes,24,4,2,8,2,15,4,3,33,3,15,15
2328,40,No,Human Resources,4,2,Other,1,1,Male,39,3,3,Human Resources,3,Single,11606,13671,7,Y,Yes,18,4,2,8,3,4,0,1,18,7,8,12
2329,29,Yes,Human Resources,21,4,Medical,1,2,Female,66,3,2,Manufacturing Director,2,Married,2428,21661,5,Y,No,17,4,3,8,3,27,0,2,25,5,3,7
2330,37,No,Sales,22,2,Technical Degree,1,2,Male,78,3,3,Sales Executive,2,Married,12076,21714,6,Y,Yes,23,4,2,8,0,5,6,3,25,14,4,17
2331,22,No,Research & Development,19,1,Life Sciences,1,3,Female,42,3,1,Sales Representative,4,Married,1068,26928,0,Y,Yes,24,3,1,8,0,12,5,1,16,17,2,14
2332,54,No,Research & Development,6,2,Human Resources,1,1,Male,84,1,3,Sales Representative,1,Married,3533,7829,4,Y,Yes,13,3,2,8,2,29,6,2,30,7,13,9
2333,55,Yes,Research & Development,28,2,Life Sciences,1,3,Male,46,2,4,Reseach Director,2,Married,2587,11531,3,Y,Yes,21,3,3,8,1,25,4,3,18,6,1,3
2334,47,No,Human Resources,13,2,Medical,1,4,Male,38,2,1,Sales Representative,1,Single,13607,4665,2,Y,Yes,12,4,2,8,0,16,1,2,19,16,11,5
2335,26,No,Research & Development,11,4,Medical,1,4,Male,73,3,3,Research Scientist,1,Married,15536,25329,1,Y,Yes,11,4,3,8,3,8,6,1,22,18,15,7
2336,51,Yes,Human Resources,20,1,Life Sciences,1,1,Female,75,2,4,Laboratory Technician,1,Single,17056,2217,8,Y,No,16,4,1,8,2,15,3,3,24,1,13,6
2337,61,Yes,Research & Development,13,2,Medical,1,2,Female,37,1,4,Human Resources,2,Divorced,1716,11513,7,Y,No,23,3,1,8,2,17,4,1,27,11,6,11
2338,52,No,Research & Development,28,4,Technical Degree,1,1,Female,66,2,4,Sales Executive,4,Married,6286,13495,1,Y,No,19,3,2,8,1,12,5,4,36,18,10,17
2339,39,No,Sales,25,1,Medical,1,1,Male,48,1,3,Sales Representative,1,Married,2789,3398,5,Y,Yes,13,3,2,8,2,28,5,4,11,4,4,17
2340,61,No,Research & Development,22,3,Human Resources,1,4,Male,92,1,2,Sales Representative,1,Divorced,14820,4193,2,Y,Yes,15,3,3,8,0,23,4,2,0,11,10,3
2341,41,No,Research & Development,28,2,Technical Degree,1,4,Male,75,2,4,Reseach Director,3,Single,19806,16773,2,Y,No,19,3,1,8,3,12,0,4,1,16,9,0
2342,34,No,Sales,20,1,Other,1,2,Male,55,1,2,Healthcare Representative,3,Married,14154,2227,4,Y,No,24,3,1,8,2,24,1,1,9,4,13,4
2343,27,No,Human Resources,15,2,Medical,1,2,Male,75,1,1,Manufacturing Director,1,Divorced,15671,9403,6,Y,No,24,4,1,8,2,40,4,2,33,1,2,6
2344,47,Yes,Human Resources,21,3,Medical,1,1,Male,75,1,2,Manager,3,Divorced,19554,19935,6,Y,No,19,3,1,8,3,0,3,1,31,3,14,10
2345,63,No,Research & Development,13,1,Human Resources,1,3,Female,43,1,2,Sales Executive,2,Married,12740,22707,0,Y,No,17,3,2,8,2,8,3,1,24,5,1,10
2346,40,No,Human Resources,22,4,Human Resources,1,1,Female,92,3,2,Healthcare Representative,2,Single,9809,26132,6,Y,Yes,24,3,2,8,2,3,2,3,9,8,9,9
2347,49,No,Research & Development,11,1,Life Sciences,1,2,Female,32,2,2,Manufacturing Director,1,Single,17701,2904,6,Y,Yes,14,3,3,8,1,27,3,3,0,9,5,6
2348,34,No,Sales,19,4,Life Sciences,1,3,Female,57,3,2,Manufacturing Director,4,Married,6448,26376,5,Y,Yes,21,3,1,8,0,11,4,3,31,10,9,15
2349,34,No,Sales,8,1,Life Sciences,1,4,Female,58,1,1,Reseach Director,2,Divorced,5316,12222,5,Y,Yes,12,4,2,8,2,23,4,3,36,1,5,0
2350,31,Yes,Research & Development,18,4,Human Resources,1,2,Female,47,2,1,Human Resources,2,Married,3373,26044,1,Y,Yes,12,3,2,8,0,8,3,2,11,8,2,0
2351,26,No,Sales,8,3,Life Sciences,1,2,Female,64,1,2,Sales Representative,4,Single,17577,19346,2,Y,No,14,3,1,8,1,34,0,4,17,16,14,11
2352,57,Yes,Sales,20,3,Life Sciences,1,3,Female,76,2,2,Sales Representative,3,Divorced,6333,17319,2,Y,No,11,4,2,8,0,37,1,2,29,8,12,15
2353,19,No,Research & Development,26,3,Other,1,2,Male,34,3,4,Healthcare Representative,4,Married,6492,15852,2,Y,Yes,24,4,3,8,1,34,5,4,12,7,8,4
2354,62,Yes,Research & Development,16,1,Life Sciences,1,2,Male,88,2,1,Manager,3,Divorced,1254,10918,1,Y,No,14,3,3,8,0,32,4,3,2,4,15,13
2355,42,Yes,Sales,28,3,Medical,1,2,Male,88,1,3,Research Scientist,3,Single,9439,16031,8,Y,Yes,22,3,1,8,0,34,3,4,20,4,0,17
2356,56,No,Human Resources,26,2,Human Resources,1,2,Male,76,2,1,Laboratory Technician,4,Single,9192,2760,5,Y,Yes,24,3,3,8,2,19,5,3,13,5,2,8
2357,26,No,Human Resources,23,3,Technical Degree,1,2,Male,42,2,3,Healthcare Representative,3,Single,6933,19769,1,Y,No,21,3,2,8,0,1,3,2,39,15,12,1
2358,39,No,Research & Development,11,4,Other,1,2,Male,62,3,4,Research Scientist,2,Married,17912,10552,2,Y,Yes,16,3,3,8,2,25,4,3,9,0,0,11
2359,60,No,Research & Development,13,4,Human Resources,1,2,Male,91,1,2,Laboratory Technician,1,Divorced,14910,10765,5,Y,Yes,16,4,2,8,2,12,2,4,1,8,6,9
2360,63,Yes,Human Resources,28,4,Human Resources,1,2,Female,45,2,4,Manufacturing Director,3,Married,4916,5482,3,Y,Yes,17,4,1,8,0,29,1,2,36,6,1,1
2361,21,Yes,Sales,9,1,Medical,1,4,Female,73,3,2,Manager,1,Married,1285,11545,6,Y,No,15,3,1,8,2,31,4,2,10,10,10,14
2362,43,No,Human Resources,20,2,Life Sciences,1,2,Male,87,2,1,Healthcare Representative,4,Married,6110,17996,5,Y,No,19,3,2,8,0,35,5,3,0,14,10,3
2363,46,No,Human Resources,24,3,Medical,1,4,Female,35,1,2,Manufacturing Director,3,Married,15546,17488,5,Y,Yes,12,4,2,8,3,18,3,1,25,4,11,3
2364,62,No,Human Resources,19,2,Life Sciences,1,4,Female,44,2,3,Research Scientist,2,Divorced,13510,26770,2,Y,Yes,12,4,3,8,2,21,2,4,12,18,3,8
2365,51,No,Human Resources,16,2,Life Sciences,1,1,Female,33,2,3,Healthcare Representative,3,Divorced,5612,24025,7,Y,No,14,3,2,8,3,0,6,2,27,5,3,12
2366,40,No,Research & Development,7,4,Human Resources,1,1,Female,85,2,4,Healthcare Representative,4,Married,17344,23363,8,Y,No,25,3,1,8,3,10,4,1,35,13,13,9
2367,54,No,Research & Development,19,4,Life Sciences,1,4,Female,93,2,1,Reseach Director,1,Married,14395,6426,5,Y,No,14,3,2,8,2,25,1,3,20,13,12,13
2368,28,No,Sales,12,4,Other,1,4,Male,97,1,3,Sales Executive,3,Single,5062,24160,1,Y,No,14,3,3,8,1,18,2,3,9,10,7,2
2369,23,No,Sales,15,1,Other,1,2,Female,63,3,4,Manufacturing Director,1,Single,7082,25226,0,Y,Yes,11,3,3,8,1,18,5,3,11,3,10,2
2370,35,No,Sales,23,2,Other,1,1,Male,85,3,1,Healthcare Representative,3,Divorced,17534,18377,2,Y,Yes,14,3,2,8,3,11,3,3,26,9,3,15
2371,38,No,Sales,14,2,Human Resources,1,3,Male,61,2,1,Sales Representative,3,Single,11570,4327,2,Y,Yes,22,4,3,8,3,2,0,4,2,1,2,8
2372,59,No,Human Resources,11,1,Medical,1,1,Male,38,1,4,Sales Representative,4,Divorced,19110,23459,7,Y,No,15,4,3,8,0,17,6,2,27,3,9,13
2373,53,No,Research & Development,26,1,Technical Degree,1,4,Female,92,1,3,Sales Executive,3,Divorced,13757,26228,4,Y,No,19,4,1,8,3,4,6,4,1,9,11,15
2374,58,No,Research & Development,10,1,Life Sciences,1,4,Male,62,1,3,Healthcare Representative,2,Divorced,8322,7111,0,Y,Yes,13,4,2,8,2,23,1,2,27,0,2,8
2375,55,No,Sales,27,2,Technical Degree,1,2,Male,50,1,4,Sales Executive,2,Single,6723,26517,3,Y,No,25,3,1,8,1,13,2,1,30,13,4,4
2376,51,No,Sales,11,2,Medical,1,2,Male,84,1,3,Sales Executive,1,Single,17792,21053,6,Y,Yes,13,4,1,8,1,37,4,1,20,17,5,12
2377,34,No,Human Resources,6,4,Medical,1,1,Male,86,1,4,Research Scientist,1,Divorced,10535,2767,4,Y,No,24,4,3,8,1,2,4,2,6,11,6,14
2378,54,No,Human Resources,2,4,Human Resources,1,2,Female,31,2,3,Research Scientist,2,Divorced,14591,20915,5,Y,Yes,15,3,1,8,2,5,2,3,30,18,12,3
2379,42,No,Sales,11,2,Other,1,3,Male,42,3,3,Human Resources,1,Married,11824,11965,3,Y,Yes,20,4,2,8,0,11,4,1,13,11,4,13
2380,55,No,Research & Development,19,4,Other,1,3,Male,33,3,4,Manufacturing Director,1,Divorced,14769,7679,1,Y,Yes,16,3,2,8,2,10,6,4,38,4,6,6
2381,29,No,Research & Development,6,1,Medical,1,2,Male,79,2,4,Laboratory Technician,2,Divorced,7264,8037,8,Y,Yes,13,3,2,8,2,38,6,2,38,3,3,3
2382,40,No,Research & Development,14,3,Human Resources,1,3,Male,77,3,3,Sales Executive,2,Married,17631,6859,1,Y,No,11,4,1,8,1,25,6,1,8,12,4,16
2383,59,No,Sales,20,4,Human Resources,1,3,Female,59,1,4,Research Scientist,2,Divorced,4224,9096,1,Y,Yes,20,4,2,8,2,0,2,2,22,17,5,8
2384,39,No,Research & Development,6,2,Life Sciences,1,1,Male,58,1,3,Manager,4,Divorced,8550,9820,1,Y,Yes,18,4,2,8,3,15,1,3,11,11,8,3
2385,38,No,Human Resources,17,4,Other,1,3,Male,37,3,2,Human Resources,4,Divorced,4656,8701,0,Y,Yes,22,3,1,8,2,8,6,2,28,15,15,2
2386,44,No,Human Resources,10,4,Medical,1,4,Male,41,1,1,Healthcare Representative,2,Married,10817,23410,2,Y,Yes,11,4,1,8,1,4,4,1,37,5,5,8
2387,48,No,Sales,28,4,Technical Degree,1,4,Male,70,1,1,Manufacturing Director,3,Single,19822,22124,5,Y,No,12,3,1,8,1,7,1,2,38,6,9,7
2388,23,Yes,Human Resources,22,3,Other,1,1,Male,55,3,3,Healthcare Representative,2,Divorced,4661,9223,6,Y,Yes,13,4,1,8,2,20,3,2,21,8,13,6
2389,44,No,Sales,3,1,Life Sciences,1,2,Male,79,2,1,Human Resources,4,Married,15037,19788,0,Y,Yes,16,3,3,8,3,32,3,1,3,9,10,6
2390,57,No,Research & Development,8,2,Human Resources,1,1,Female,31,3,3,Reseach Director,1,Divorced,14812,6191,4,Y,No,14,4,1,8,3,38,3,1,6,4,0,3
2391,51,Yes,Research & Development,22,3,Medical,1,2,Male,84,3,4,Sales Representative,2,Married,7316,20130,4,Y,Yes,14,4,1,8,1,19,3,1,39,3,11,11
2392,29,Yes,Research & Development,27,2,Other,1,2,Female,85,3,2,Manufacturing Director,2,Divorced,2544,17951,0,Y,Yes,25,3,2,8,3,21,4,1,7,10,10,5
2393,62,No,Human Resources,20,2,Technical Degree,1,2,Female,43,3,1,Sales Representative,1,Married,15941,17674,3,Y,Yes,19,4,2,8,3,12,2,3,34,18,6,11
2394,24,No,Sales,22,2,Life Sciences,1,2,Male,35,2,1,Manager,3,Single,16758,24494,0,Y,Yes,16,4,1,8,0,38,4,2,8,6,13,3
2395,27,No,Research & Development,15,3,Life Sciences,1,2,Female,90,2,4,Healthcare Representative,1,Single,9736,19761,0,Y,No,22,3,1,8,0,10,5,2,12,12,10,1
2396,62,Yes,Sales,23,1,Other,1,1,Male,41,1,2,Reseach Director,2,Single,18341,26328,6,Y,No,12,4,1,8,3,17,4,1,38,12,12,14
2397,34,No,Research & Development,7,2,Technical Degree,1,2,Female,42,1,2,Manager,3,Divorced,11843,25522,6,Y,No,17,4,2,8,3,29,1,3,19,17,10,5
2398,43,No,Human Resources,11,1,Life Sciences,1,3,Male,48,3,2,Laboratory Technician,3,Married,10222,13731,2,Y,No,25,3,2,8,0,32,2,2,20,8,2,17
2399,38,No,Human Resources,7,1,Medical,1,3,Female,73,1,4,Healthcare Representative,1,Divorced,16446,7272,6,Y,No,23,4,1,8,0,2,6,2,18,12,5,4
2400,45,No,Sales,29,4,Life Sciences,1,2,Female,88,2,1,Human Resources,1,Divorced,2412,19855,2,Y,No,13,3,2,8,0,0,0,3,1,12,1,3
2401,63,No,Human Resources,4,3,Technical Degree,1,3,Male,66,1,1,Reseach Director,4,Married,8515,18284,1,Y,Yes,19,4,2,8,1,35,0,1,39,4,14,10
2402,19,No,Human Resources,25,3,Human Resources,1,4,Female,54,1,2,Manufacturing Director,1,Divorced,8600,19121,3,Y,Yes,16,4,1,8,1,5,6,2,29,11,13,10
2403,60,No,Sales,12,4,Human Resources,1,1,Female,45,1,4,Reseach Director,1,Married,14005,26691,2,Y,Yes,18,3,2,8,0,36,2,1,22,0,11,8
2404,18,No,Research & Development,26,4,Other,1,1,Female,67,3,4,Healthcare Representative,4,Married,6069,7504,6,Y,Yes,23,4,1,8,0,28,0,3,39,17,15,2
2405,53,No,Human Resources,6,1,Technical Degree,1,2,Female,72,1,4,Research Scientist,2,Single,16071,6744,0,Y,No,23,3,3,8,0,10,2,3,12,16,15,10
2406,43,Yes,Sales,20,2,Life Sciences,1,2,Female,43,2,2,Manager,2,Single,2611,8926,5,Y,Yes,11,3,3,8,1,12,1,2,32,9,6,1
2407,46,No,Human Resources,12,3,Life Sciences,1,4,Male,35,2,4,Reseach Director,1,Single,14481,6543,1,Y,Yes,12,4,3,8,1,10,1,2,31,8,0,8
2408,38,Yes,Human Resources,11,2,Human Resources,1,2,Female,52,2,2,Sales Representative,4,Married,3205,24579,7,Y,No,16,3,2,8,3,37,4,3,27,7,12,9
2409,28,No,Human Resources,19,2,Human Resources,1,3,Female,89,2,2,Manager,2,Single,12100,9176,4,Y,Yes,13,4,3,8,2,24,0,1,23,14,1,10
2410,57,No,Human Resources,21,4,Medical,1,4,Male,41,1,2,Sales Representative,4,Married,16049,14954,2,Y,Yes,11,3,2,8,3,14,6,1,27,12,8,2
2411,28,No,Sales,5,2,Human Resources,1,3,Male,42,3,3,Reseach Director,1,Divorced,17503,22600,6,Y,No,16,4,1,8,2,12,2,4,29,16,8,16
2412,53,Yes,Sales,18,1,Medical,1,1,Male,35,2,2,Research Scientist,1,Single,17025,16784,1,Y,Yes,15,4,3,8,2,32,1,3,40,8,6,10
2413,56,Yes,Sales,21,4,Life Sciences,1,3,Female,92,2,4,Manager,2,Married,7032,18840,4,Y,Yes,23,3,2,8,2,12,4,2,28,10,1,16
2414,57,No,Human Resources,24,2,Medical,1,1,Female,67,3,3,Human Resources,3,Married,4876,4747,7,Y,No,19,4,3,8,3,37,0,3,33,3,4,3
2415,52,No,Human Resources,16,4,Medical,1,3,Female,79,3,1,Manager,1,Married,10578,9525,0,Y,Yes,16,4,2,8,1,23,0,2,21,6,3,1
2416,51,Yes,Human Resources,27,1,Other,1,1,Female,81,2,1,Manufacturing Director,1,Married,8650,3406,0,Y,Yes,15,4,2,8,1,19,0,2,24,2,1,13
2417,64,No,Sales,13,1,Human Resources,1,2,Male,69,2,4,Reseach Director,1,Single,6013,16994,2,Y,Yes,11,3,1,8,1,16,1,2,13,9,1,14
2418,41,No,Human Resources,25,2,Medical,1,3,Male,37,3,4,Laboratory Technician,1,Single,10972,7364,2,Y,Yes,25,4,2,8,1,23,1,4,9,2,9,2
2419,39,No,Research & Development,29,4,Life Sciences,1,1,Female,90,2,4,Healthcare Representative,4,Single,14805,2310,6,Y,Yes,11,4,2,8,3,25,0,1,9,0,7,12
2420,22,No,Human Resources,22,2,Technical Degree,1,3,Female,37,2,4,Sales Executive,4,Married,9213,6795,5,Y,No,21,3,3,8,0,39,1,4,7,13,4,12
2421,50,Yes,Research & Development,22,2,Medical,1,4,Female,63,1,3,Laboratory Technician,4,Divorced,8086,18086,6,Y,Yes,11,4,1,8,2,31,0,2,13,12,7,17
2422,53,No,Human Resources,25,4,Human Resources,1,2,Female,89,3,4,Sales Representative,4,Married,13535,23607,3,Y,Yes,17,3,2,8,1,28,3,2,37,4,1,6
2423,64,No,Sales,20,2,Other,1,1,Male,86,1,2,Human Resources,3,Divorced,4270,3631,1,Y,Yes,16,3,3,8,1,13,1,1,31,7,1,15
2424,37,No,Human Resources,22,1,Life Sciences,1,4,Male,75,1,1,Human Resources,4,Single,18055,21909,1,Y,No,24,4,1,8,3,36,2,2,31,11,10,15
2425,36,No,Research & Development,4,4,Other,1,3,Female,51,3,4,Research Scientist,4,Married,14406,15237,0,Y,No,15,3,2,8,2,21,1,4,2,5,10,5
2426,52,No,Research & Development,11,4,Technical Degree,1,4,Male,69,1,2,Manufacturing Director,1,Married,4399,20078,8,Y,No,14,4,3,8,1,33,0,1,19,1,2,5
2427,60,No,Human Resources,17,4,Medical,1,3,Female,74,2,4,Healthcare Representative,3,Single,16308,21180,6,Y,Yes,21,4,1,8,0,26,2,4,12,3,10,3
2428,34,No,Research & Development,7,4,Medical,1,2,Female,84,1,2,Laboratory Technician,1,Married,2911,7156,2,Y,Yes,24,4,1,8,1,27,4,1,22,4,9,2
2429,62,No,Research & Development,14,2,Human Resources,1,4,Male,80,3,3,Sales Executive,3,Divorced,17721,15880,1,Y,Yes,23,3,1,8,2,21,2,3,18,10,7,0
2430,60,No,Sales,26,2,Medical,1,2,Female,34,2,1,Manager,2,Divorced,10640,22124,2,Y,Yes,23,3,1,8,0,2,2,3,15,12,14,2
2431,51,No,Human Resources,11,1,Life Sciences,1,1,Male,42,2,1,Research Scientist,3,Divorced,16571,19581,6,Y,Yes,21,4,2,8,3,21,1,2,35,7,7,8
2432,26,No,Human Resources,28,3,Technical Degree,1,3,Female,57,2,3,Human Resources,3,Married,14549,24212,4,Y,No,18,4,2,8,0,20,5,4,34,4,2,13
2433,43,No,Human Resources,22,3,Other,1,3,Male,91,2,2,Sales Executive,1,Married,4855,24288,2,Y,Yes,21,3,1,8,2,15,2,4,6,5,0,12
2434,19,Yes,Research & Development,9,1,Technical Degree,1,2,Female,53,1,4,Human Resources,3,Divorced,13368,13695,8,Y,Yes,18,4,1,8,2,8,2,2,36,14,6,15
2435,26,No,Human Resources,23,3,Medical,1,2,Male,36,1,2,Reseach Director,3,Married,17617,4580,1,Y,No,15,3,2,8,0,12,6,3,7,15,3,7
2436,26,No,Human Resources,13,1,Other,1,1,Female,67,2,1,Research Scientist,1,Divorced,3529,20894,6,Y,No,25,3,3,8,1,9,0,2,24,10,2,15
2437,57,No,Sales,23,2,Human Resources,1,4,Female,66,3,3,Manager,2,Single,9073,18503,5,Y,No,14,4,1,8,2,20,1,3,22,6,4,8
2438,34,No,Sales,18,4,Technical Degree,1,3,Male,97,2,3,Sales Representative,2,Divorced,19800,10299,5,Y,No,25,4,2,8,0,39,0,4,9,5,11,8
2439,18,No,Sales,28,4,Other,1,3,Female,71,1,2,Research Scientist,2,Single,7692,14862,6,Y,No,12,4,2,8,2,6,1,2,29,11,15,2
